1211110,1211,Tigapanah,3.0774333,98.5248628
1211111,1211,Dolat Rayat,3.1676866,98.5336525
1211120,1211,Merek,2.9649832,98.4622987
1211130,1211,Barusjahe,3.1325174,98.5830907
1212010,1212,Gunung Meriah,3.1217738,98.6820636
1212020,1212,Sinembah Tanjung Muda Hulu,3.2409955,98.6820636
1212030,1212,Sibolangit,3.3217968,98.5501283
1212040,1212,Kutalimbaru,3.4118784,98.5171802
1212050,1212,Pancur Batu,3.4712349,98.5830907
1212060,1212,Namo Rambe,3.4506445,98.6490584
1212070,1212,Biru-Biru,3.3707803,98.6490584
1212080,1212,Sinembah Tanjung Muda Hilir,3.3601177,98.7260927
1212090,1212,Bangun Purba,3.3593222,98.8142264
1212190,1212,Galang,3.4312761,98.9011223
1212200,1212,Tanjung Morawa,3.5190779,98.8142264
1212210,1212,Patumbak,3.4949604,98.7205877
1212220,1212,Deli Tua,3.4902175,98.6930685
1212230,1212,Sunggal,3.611391,98.5830907
1212240,1212,Hamparan Perak,3.7618891,98.5940814
1212250,1212,Labuhan Deli,3.6711541,98.6270628
1212260,1212,Percut Sei Tuan,3.6396672,98.770147
1212270,1212,Batang Kuis,3.629103,98.8252502
1212280,1212,Pantai Labu,3.6687724,98.8693609
1212290,1212,Beringin,3.6286693,98.8693609
1212300,1212,Lubuk Pakam,3.5663315,98.8751518
1212310,1212,Pagar Merbau,3.5281289,98.9134965
1213010,1213,Bohorok,3.465968,98.0465185
1213011,1213,Sirapit,3.561384,98.3006322
1213020,1213,Salapian,3.4838956,98.2869478
1213021,1213,Kutambaru,3.3240507,98.2869478
1213030,1213,Sei Bingai,3.3624512,98.4622987
1213040,1213,Kuala,3.4831174,98.3745717
1213050,1213,Selesai,3.60291,98.4184224
1213060,1213,Binjai,3.6728406,98.4513272
1213070,1213,Stabat,3.750767,98.4529711
1213080,1213,Wampu,3.6840227,98.3307468
1213090,1213,Batang Serangan,3.6669367,98.0028892
1213100,1213,Sawit Seberang,3.805564,98.2431747
1213110,1213,Padang Tualang,3.8146839,98.3417006
1213120,1213,Hinai,3.8339692,98.4293891
1213130,1213,Secanggang,3.8831443,98.5501283
1213140,1213,Tanjung Pura,3.8985702,98.4207987
1213150,1213,Gebang,3.9656536,98.3745717
1213160,1213,Babalan,4.0367487,98.3417006
1213170,1213,Sei Lepan,3.8068124,98.1120116
1213180,1213,Brandan Barat,4.0176352,98.2322355
1213190,1213,Besitang,3.9887138,98.090174
1213200,1213,Pangkalan Susu,4.0986157,98.2322355
1213201,1213,Pematang Jaya,4.2109781,98.1557066
1214010,1214,Hibala,-0.4640027,98.4622987
